HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.10_180_Vertical_Ego.png,Answer.10_90_other-aligned_4_8_2.png,Answer.11_270_Diagonal1_Ego.png,Answer.11_90_other-reversed_6_8_2.png,Answer.12_180_neither-aligned_1_9_3.png,Answer.12_270_Diagonal2_Ego.png,Answer.13_180_neither-aligned_2_8_4.png,Answer.13_90_Diagonal1_Other.png,Answer.14_180_neither-aligned_3_7_9.png,Answer.14_90_Diagonal2_Other.png,Answer.15_180_Diagonal1_Other.png,Answer.15_270_ego-aligned_2_4_6.png,Answer.16_180_Diagonal2_Other.png,Answer.16_270_ego-aligned_2_6_4.png,Answer.17_180_Horizontal_Other.png,Answer.17_270_ego-reversed_4_8_6.png,Answer.18_180_Vertical_Other.png,Answer.18_270_neither-aligned_1_9_3.png,Answer.19_270_Diagonal1_Other.png,Answer.19_270_neither-aligned_3_7_1.png,Answer.1_0_Diagonal1_Both.png,Answer.1_0_both-aligned_2_4_6.png,Answer.20_270_Diagonal2_Other.png,Answer.20_270_neither-aligned_3_7_9.png,Answer.21_270_other-aligned_2_6_8.png,Answer.22_270_other-aligned_6_8_2.png,Answer.23_270_other-reversed_4_8_2.png,Answer.2_0_Diagonal2_Both.png,Answer.2_0_both-aligned_2_6_4.png,Answer.3_0_Horizontal_Both.png,Answer.3_90_ego-aligned_2_4_6.png,Answer.4_0_Vertical_Both.png,Answer.4_90_ego-aligned_2_6_4.png,Answer.5_90_Diagonal1_Ego.png,Answer.5_90_ego-reversed_6_8_4.png,Answer.6_90_Diagonal2_Ego.png,Answer.6_90_neither-aligned_1_9_3.png,Answer.7_180_Diagonal1_Ego.png,Answer.7_90_neither-aligned_1_9_7.png,Answer.8_180_Diagonal2_Ego.png,Answer.8_90_neither-aligned_3_7_1.png,Answer.9_180_Horizontal_Ego.png,Answer.9_90_other-aligned_2_4_8.png,Answer.doNotRedirect,Answer.experiment,Answer.stimFile,Approve,Reject
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,103,Submitted,Tue Feb 13 11:16:16 PST 2018,Tue Feb 13 11:18:40 PST 2018,Thu Feb 15 11:18:40 PST 2018,,,,144,0% (0/0),0% (0/0),0% (0/0),,partner,,partner,neither,,neither,,neither,,,you,,you,,you,,both,,neither,,both,,neither,partner,partner,partner,,both,,you,,you,,neither,,neither,,neither,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,104,Submitted,Tue Feb 13 11:16:11 PST 2018,Tue Feb 13 11:24:35 PST 2018,Thu Feb 15 11:24:35 PST 2018,,,,504,0% (0/0),0% (0/0),0% (0/0),,neither,,both,neither,,neither,,neither,,,partner,,neither,,both,,both,,neither,,neither,,neither,neither,you,both,,neither,,neither,,neither,,both,,neither,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,105,Submitted,Tue Feb 13 11:17:13 PST 2018,Tue Feb 13 11:19:20 PST 2018,Thu Feb 15 11:19:20 PST 2018,,,,127,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,106,Submitted,Tue Feb 13 11:16:05 PST 2018,Tue Feb 13 11:19:44 PST 2018,Thu Feb 15 11:19:44 PST 2018,,,,219,0% (0/0),0% (0/0),0% (0/0),,you,,both,neither,,both,,both,,,partner,,partner,,you,,neither,,partner,,neither,,you,you,you,both,,neither,,partner,,partner,,both,,partner,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,107,Submitted,Tue Feb 13 11:16:00 PST 2018,Tue Feb 13 11:46:03 PST 2018,Thu Feb 15 11:46:03 PST 2018,,,,1803,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,both,,both,both,,partner,,both,,both,,both,,both,,both,,,,,both,,both,,both,,both,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,108,Submitted,Tue Feb 13 11:16:09 PST 2018,Tue Feb 13 11:23:28 PST 2018,Thu Feb 15 11:23:28 PST 2018,,,,439,0% (0/0),0% (0/0),0% (0/0),,both,,both,you,,both,,you,,,partner,,partner,,partner,,both,,partner,,neither,,both,neither,you,both,,neither,,partner,,partner,,both,,partner,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,109,Submitted,Tue Feb 13 11:19:45 PST 2018,Tue Feb 13 11:27:53 PST 2018,Thu Feb 15 11:27:53 PST 2018,,,,488,0% (0/0),0% (0/0),0% (0/0),,partner,,partner,neither,,both,,neither,,,you,,you,,you,,neither,,neither,,both,,neither,partner,you,partner,,both,,partner,,you,,you,,neither,,neither,,neither,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,110,Submitted,Tue Feb 13 11:16:15 PST 2018,Tue Feb 13 11:24:54 PST 2018,Thu Feb 15 11:24:54 PST 2018,,,,519,0% (0/0),0% (0/0),0% (0/0),,you,,partner,neither,,both,,you,,,partner,,partner,,you,,neither,,partner,,neither,,you,you,you,both,,neither,,partner,,partner,,you,,partner,,neither,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,111,Submitted,Tue Feb 13 11:16:49 PST 2018,Tue Feb 13 11:43:10 PST 2018,Thu Feb 15 11:43:10 PST 2018,,,,1581,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,partner,,both,,you,,,partner,,partner,,you,,both,,partner,,both,,you,you,you,partner,,neither,,you,,partner,,you,,you,,neither,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,112,Submitted,Tue Feb 13 11:16:05 PST 2018,Tue Feb 13 11:18:59 PST 2018,Thu Feb 15 11:18:59 PST 2018,,,,174,0% (0/0),0% (0/0),0% (0/0),,you,,both,both,,both,,you,,,partner,,partner,,both,,both,,partner,,both,,both,both,you,both,,both,,partner,,partner,,both,,both,,both,,both,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,113,Submitted,Tue Feb 13 11:16:00 PST 2018,Tue Feb 13 11:51:53 PST 2018,Thu Feb 15 11:51:53 PST 2018,,,,2153,0% (0/0),0% (0/0),0% (0/0),,you,,both,partner,,both,,you,,,partner,,partner,,both,,neither,,partner,,neither,,you,you,you,partner,,neither,,partner,,partner,,both,,partner,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,114,Submitted,Tue Feb 13 11:16:39 PST 2018,Tue Feb 13 11:24:51 PST 2018,Thu Feb 15 11:24:51 PST 2018,,,,492,0% (0/0),0% (0/0),0% (0/0),,partner,,neither,partner,,neither,,you,,,neither,,partner,,neither,,neither,,partner,,neither,,you,you,partner,partner,,neither,,neither,,you,,you,,partner,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,115,Submitted,Tue Feb 13 11:16:00 PST 2018,Tue Feb 13 11:20:56 PST 2018,Thu Feb 15 11:20:56 PST 2018,,,,296,100% (1/1),0% (0/0),0% (0/0),you,,both,,,you,,partner,,partner,partner,,partner,,partner,,neither,,partner,,both,,partner,,,,,both,,both,,neither,,you,,both,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,116,Submitted,Tue Feb 13 11:16:44 PST 2018,Tue Feb 13 11:55:20 PST 2018,Thu Feb 15 11:55:20 PST 2018,,,,2316,0% (0/0),0% (0/0),0% (0/0),both,,both,,,you,,partner,,partner,both,,both,,partner,,partner,,partner,,you,,partner,,,,,partner,,both,,both,,partner,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,117,Submitted,Tue Feb 13 11:25:03 PST 2018,Tue Feb 13 11:26:59 PST 2018,Thu Feb 15 11:26:59 PST 2018,,,,116,0% (0/0),0% (0/0),0% (0/0),,you,,both,partner,,both,,you,,,partner,,partner,,both,,both,,partner,,both,,you,both,both,partner,,both,,partner,,partner,,you,,partner,,both,,both,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,118,Submitted,Tue Feb 13 11:18:50 PST 2018,Tue Feb 13 11:25:59 PST 2018,Thu Feb 15 11:25:59 PST 2018,,,,429,0% (0/0),0% (0/0),0% (0/0),partner,,neither,,,you,,you,,both,you,,partner,,both,,both,,both,,both,,you,,,,,neither,,both,,neither,,partner,,partner,,partner,,partner,,partner,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,119,Submitted,Tue Feb 13 11:16:15 PST 2018,Tue Feb 13 11:22:46 PST 2018,Thu Feb 15 11:22:46 PST 2018,,,,391,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,you,,neither,neither,,neither,,both,,both,,both,,both,,partner,,,,,neither,,both,,both,,you,,partner,,you,,partner,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,120,Submitted,Tue Feb 13 11:15:59 PST 2018,Tue Feb 13 11:17:17 PST 2018,Thu Feb 15 11:17:17 PST 2018,,,,78,0% (0/0),0% (0/0),0% (0/0),both,,you,,,partner,,partner,,partner,both,,you,,both,,you,,neither,,partner,,partner,,,,,neither,,both,,both,,partner,,both,,both,,partner,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,121,Submitted,Tue Feb 13 11:25:45 PST 2018,Tue Feb 13 12:15:06 PST 2018,Thu Feb 15 12:15:06 PST 2018,,,,2961,0% (0/0),0% (0/0),0% (0/0),,neither,,neither,both,,neither,,neither,,,neither,,neither,,both,,both,,partner,,neither,,you,you,neither,both,,neither,,partner,,partner,,both,,partner,,both,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,122,Submitted,Tue Feb 13 12:17:52 PST 2018,Tue Feb 13 13:00:52 PST 2018,Thu Feb 15 13:00:52 PST 2018,,,,2580,0% (0/0),0% (0/0),0% (0/0),you,,both,,,partner,,you,,partner,neither,,partner,,neither,,neither,,both,,both,,partner,,,,,neither,,both,,neither,,neither,,partner,,neither,,neither,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,123,Submitted,Tue Feb 13 11:16:22 PST 2018,Tue Feb 13 11:18:14 PST 2018,Thu Feb 15 11:18:14 PST 2018,,,,112,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,124,Submitted,Tue Feb 13 11:15:54 PST 2018,Tue Feb 13 11:17:14 PST 2018,Thu Feb 15 11:17:14 PST 2018,,,,80,0% (0/0),0% (0/0),0% (0/0),both,,you,,,partner,,both,,partner,you,,partner,,both,,both,,partner,,you,,partner,,,,,partner,,both,,neither,,you,,partner,,both,,partner,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,125,Submitted,Tue Feb 13 11:16:03 PST 2018,Tue Feb 13 11:18:16 PST 2018,Thu Feb 15 11:18:16 PST 2018,,,,133,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,you,,you,,partner,,you,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,126,Submitted,Tue Feb 13 11:15:57 PST 2018,Tue Feb 13 12:09:14 PST 2018,Thu Feb 15 12:09:14 PST 2018,,,,3197,0% (0/0),0% (0/0),0% (0/0),,both,,partner,both,,both,,partner,,,both,,both,,both,,partner,,both,,both,,you,you,you,both,,both,,neither,,partner,,you,,partner,,you,,partner,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,127,Submitted,Tue Feb 13 11:18:04 PST 2018,Tue Feb 13 11:21:04 PST 2018,Thu Feb 15 11:21:04 PST 2018,,,,180,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,you,,you,,you,,you,,neither,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,128,Submitted,Tue Feb 13 11:16:33 PST 2018,Tue Feb 13 11:39:05 PST 2018,Thu Feb 15 11:39:05 PST 2018,,,,1352,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,129,Submitted,Tue Feb 13 11:16:15 PST 2018,Tue Feb 13 11:34:30 PST 2018,Thu Feb 15 11:34:30 PST 2018,,,,1095,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,partner,,both,,partner,,,partner,,partner,,both,,both,,partner,,both,,you,you,you,both,,both,,partner,,partner,,partner,,partner,,neither,,partner,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,130,Submitted,Tue Feb 13 11:17:15 PST 2018,Tue Feb 13 11:19:49 PST 2018,Thu Feb 15 11:19:49 PST 2018,,,,154,0% (0/0),0% (0/0),0% (0/0),,you,,you,both,,both,,both,,,partner,,partner,,partner,,you,,partner,,neither,,you,you,you,you,,neither,,partner,,partner,,partner,,partner,,you,,partner,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,131,Submitted,Tue Feb 13 11:16:32 PST 2018,Tue Feb 13 11:19:19 PST 2018,Thu Feb 15 11:19:19 PST 2018,,,,167,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,132,Submitted,Tue Feb 13 11:17:11 PST 2018,Tue Feb 13 11:25:45 PST 2018,Thu Feb 15 11:25:45 PST 2018,,,,514,0% (0/0),0% (0/0),0% (0/0),you,,neither,,,neither,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,neither,,you,,both,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,133,Submitted,Tue Feb 13 11:17:07 PST 2018,Tue Feb 13 11:38:20 PST 2018,Thu Feb 15 11:38:20 PST 2018,,,,1273,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,partner,,both,,you,,,neither,,partner,,both,,both,,neither,,neither,,neither,both,you,partner,,neither,,partner,,partner,,you,,you,,you,,neither,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,134,Submitted,Tue Feb 13 11:15:57 PST 2018,Tue Feb 13 11:51:10 PST 2018,Thu Feb 15 11:51:10 PST 2018,,,,2113,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,partner,,both,both,,both,,you,,both,,both,,both,,both,,,,,both,,both,,both,,you,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,135,Submitted,Tue Feb 13 11:17:36 PST 2018,Tue Feb 13 11:21:43 PST 2018,Thu Feb 15 11:21:43 PST 2018,,,,247,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,136,Submitted,Tue Feb 13 11:16:27 PST 2018,Tue Feb 13 11:20:41 PST 2018,Thu Feb 15 11:20:41 PST 2018,,,,254,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,both,,both,,you,,,both,,partner,,both,,neither,,partner,,both,,you,neither,you,both,,neither,,both,,partner,,both,,partner,,you,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,137,Submitted,Tue Feb 13 11:17:20 PST 2018,Tue Feb 13 11:57:22 PST 2018,Thu Feb 15 11:57:22 PST 2018,,,,2402,0% (0/0),0% (0/0),0% (0/0),partner,,both,,,neither,,neither,,neither,neither,,neither,,you,,you,,neither,,neither,,neither,,,,,neither,,neither,,neither,,neither,,neither,,neither,,,,partner,,,1,{},,
